NU_ANO_CENSO|CO_IES|NO_IES|SG_IES|CO_MANTENEDORA|NO_MANTENEDORA|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_REGIAO|CO_UF|CO_MUNICIPIO|IN_CAPITAL|QT_TEC_TOTAL|QT_TEC_FUNDAMENTAL_INCOMP_FEM|QT_TEC_FUNDAMENTAL_INCOMP_MASC|QT_TEC_FUNDAMENTAL_COMP_FEM|QT_TEC_FUNDAMENTAL_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_ASSINA_OUTRA_BASE|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|TP_REFERENTE|VL_RECEITA_PROPRIA|VL_RECEITA_TRANSFERENCIA|VL_RECEITA_OUTRA|VL_DESPESA_PESSOAL_DOCENTE|VL_DESPESA_PESSOAL_TECNICO|VL_DESPESA_PESSOAL_ENCARGO|VL_DESPESA_CUSTEIO|VL_DESPESA_INVESTIMENTO|VL_DESPESA_PESQUISA|VL_DESPESA_OUTRA
2018|2744|INSTITUTO SUPERIOR DE EDUCAÇÃO VERA CRUZ|ISE VERA CRUZ|1785|ASSOCIACAO UNIVERSITARIA INTERAMERICANA|5|3|3|35|3550308|1|7|0|0|0|0|0|1|3|0|2|0|1|0|0|0|0||1|0|1|1|0|1|0|0|2|2756498|0.00|18291.00|1424209.00|550263.00|758451.00|1066048.00|44041.00|183610.00|69169.00
2018|2755|FACULDADE DO VALE DO ITAJAÍ MIRIM|FAVIM|1794|ASSEVIM - SOCIEDADE EDUCACIONAL DO VALE DO ITAJAI MIRIM LTDA.|4|3|4|42|4202909|0|26|4|0|4|3|5|5|2|1|1|1|0|0|0|0|0||1|0|1|1|1|1|29801|14226|2|7412256.76|0.00|1398539.88|1982865.95|604015.43|1264911.60|883342.69|2123461.16|0.00|818381.15
2018|2766|FACULDADE EMPRESARIAL DE CHAPECÓ|FAEM|1799|UCEFF - UNIDADE CENTRAL DE EDUCACAO FAEM FACULDADE LTDA|4|3|4|42|4204202|0|89|11|2|0|0|19|7|24|10|8|3|3|2|0|0|0||1|0|0|1|1|1|216|7239|1|30376752.73|0.00|218864.36|7254680.14|2631597.43|3603345.60|4870573.84|1239857.40|0.00|8075599.77
2018|2771|CENTRO DE ENSINO SUPERIOR DE ILHÉUS|CESUPI|1804|CESUPI CENTRO DE ENSINO SUPERIOR DE ILHEUS LTDA - ME|4|3|2|29|2913606|0|59|0|2|0|4|17|18|10|5|2|0|0|1|0|0|0||0|0|1|1|1|1|2|0|2|22264711.5|0.00|153927.35|5989121.17|1046770.77|2533190.22|930460.92|1013826.38|1439.74|2127372.02
2018|4367|FACULDADE TERRA NORDESTE|FATENE|1808|SOCIEDADE UNIVERSITARIA DE DESENVOLVIMENTO PROFISSIONALIZANTE S/S - SUDEP FATENE|4|3|2|23|2303709|0|96|3|1|0|1|20|18|32|15|3|3|0|0|0|0|0||1|0|1|1|1|1|1850|8412|2|29023438.72|0.00|0.00|8432826.05|3641787.08|3739653.38|3090388.19|0.00|0.00|5457052.82
2018|2783|FACULDADE DE TECNOLOGIA DO NORDESTE|FATENE|1808|SOCIEDADE UNIVERSITARIA DE DESENVOLVIMENTO PROFISSIONALIZANTE S/S - SUDEP FATENE|4|3|2|23|2304400|1|23|0|1|0|0|6|5|6|5|0|0|0|0|0|0|0||1|0|1|1|1|1|1850|8000|2|2337150.77|0.00|0.00|679064.47|293259.72|301140.53|248857.59|0.00|0.00|439436.39
2018|2787|FACULDADES PEQUENO PRÍNCIPE|FPP|1812|ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO|5|3|4|41|4106902|1|74|0|1|4|1|15|15|16|8|8|2|2|0|2|0|1||0|0|1|1|1|1|0|0|2|45407485.67|0.00|0.00|8862960.03|2450193.06|3665334.31|0.00|0.00|0.00|3234485.65
2018|2793|FACULDADE UBS|FACULDADE UBS|1817|UNIAO DE DOCENTES DO BRASIL LTDA|4|3|3|35|3550308|1|5|0|0|0|0|0|0|1|0|2|0|2|0|0|0|0||0|0|0|0|0|1|10|10|1|631262.54|0.00|183661.81|217861.98|162350.81|125953.00|269322.90|0.00|0.00|108759.76
2018|2796|FACULDADE DE IPORÁ|FAI|1820|CENTRO DE ENSINO SUPERIOR DE IPORA LTDA - EPP|4|3|5|52|5210208|0|21|0|0|0|0|6|2|6|1|5|1|0|0|0|0|0||1|0|0|1|1|0|25|7829|2|7877796.27|0.00|50612.71|1038842.56|468346.43|0.00|0.00|191719.45|34453.50|3386717.20
2018|2805|FACULDADE MODELO|FACIMOD|1826|INSTITUTO MODELO DE ENSINO SUPERIOR LTDA - EPP|4|3|4|41|4106902|1|8|0|0|1|2|2|0|0|0|3|0|0|0|0|0|1||0|0|1|1|1|1|0|0|1|1090616.56|0.00|19358.00|379224.00|100404.00|148867.84|322075.05|0.00|0.00|4559.70
2018|2806|FACULDADE EVANGÉLICA DE SÃO PAULO||1827|IGREJA EVANGELICA ASSEMBLEIA DE DEUS EM SAO PAULO|5|3|3|35|3550308|1|5|0|0|0|1|0|1|2|0|0|0|0|0|0|1|0||0|0|0|1|1|0|0|0|2|106127.95|0.00|340000.00|77568.58|246826.67|70988.60|2957.56|12426.18|5318.40|28494.99
2018|2808|FACULDADES ITECNE DE CASCAVEL|ITECNE|1829|FACULDADE ITECNE DE CASCAVEL LTDA|4|3|4|41|4104808|0|4|0|0|0|0|2|0|0|0|2|0|0|0|0|0|1||1|1|1|1|1|0|30|9076|2|140516.44|0.00|0.00|92691.53|18482.94|0.00|66303.49|0.00|0.00|0.00
2018|2811|FACULDADE PAULUS DE TECNOLOGIA E COMUNICAÇÃO|FAPCOM|1832|PIA SOCIEDADE DE SAO PAULO|5|3|3|35|3550308|1|39|0|2|1|0|4|8|9|8|5|2|0|0|0|0|0||1|1|1|1|1|1|59|38|2|11060937.92|0.00|7574564.77|5718464.95|2459925.61|1709551.00|4407361.84|139280.00|125072.55|323800.80
2018|13538|FACULDADE CARAGUÁ||1834|INSTITUTO DE ENSINO SAO SEBASTIAO LTDA|4|3|3|35|3510500|0|2|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0||1|0|0|1|0|1|8834|17746|2|8446.76|0.00|216.99|1.00|1.00|1.00|13625.55|0.00|0.00|38396.07
2018|2814|FACULDADE SÃO SEBASTIÃO||1834|INSTITUTO DE ENSINO SAO SEBASTIAO LTDA|4|3|3|35|3550704|0|32|0|1|3|0|8|7|9|3|1|0|0|0|0|0|0||1|0|0|1|0|1|8834|17746|2|7449023.45|0.00|143919.60|1559345.38|449511.59|2152727.80|1597325.38|7220.84|69976.95|996296.16
2018|2826|FACULDADE NOSSA SENHORA DE FÁTIMA|FACULDADE FÁTIMA|1843|ASSOCIACAO CULTURAL E CIENTIFICA VIRVI RAMOS|5|3|4|43|4305108|0|27|0|0|0|0|12|3|2|0|10|0|0|0|0|0|1||1|0|1|1|1|1|0|8000|2|5870190.85|0.00|12683.52|1517532.08|413736.76|312577.62|299653.35|27667.62|0.00|3423316.60
2018|2827|FACULDADE EVANGÉLICA DO PIAUI|FAEPI|1844|ASSOCIACAO EDUCACIONAL DO PIAUI|5|3|2|22|2211001|1|25|0|1|3|2|4|4|3|3|5|0|0|0|0|0|0||0|0|0|1|1|1|0|105|1|540864|0.00|320485.00|696000.00|216100.00|218088.00|0.00|0.00|0.00|0.00
2018|2832|Faculdade Superior de Ensino Programus|ISEPRO|1845|PROGRAMUS SOCIEDADE AGUABRANQUENSE DE EDUCACAO BASICA E SUPERIOR S/C LTDA - ME|4|3|2|22|2200202|0|28|1|1|0|1|2|0|6|3|6|4|1|3|0|0|0||0|0|1|1|1|0|140|6228|2|1142693.14|118538.23|0.00|257412.70|291456.79|40330.63|261092.38|0.00|0.00|0.00
2018|14717|FACULDADE UNINASSAU CARUARU||1847|SER EDUCACIONAL S.A.|4|3|2|26|2604106|0|52|0|0|0|0|12|11|2|4|9|7|4|3|0|0|1||1|1|1|1|0|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|14321|FACULDADE UNINASSAU FORTALEZA||1847|SER EDUCACIONAL S.A.|4|3|2|23|2304400|1|51|0|0|0|0|9|9|9|8|5|4|4|2|1|0|1||1|1|0|0|0|1|18652|6500|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|18023|FACULDADE UNINASSAU PETROLINA||1847|SER EDUCACIONAL S.A.|4|3|2|26|2611101|0|26|0|0|0|0|5|7|4|3|2|3|1|1|0|0|0||1|1|1|1|0|1|16977|3389|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|4135|FACULDADE UNINASSAU MANAUS||1847|SER EDUCACIONAL S.A.|4|3|1|13|1302603|1|51|0|0|0|0|12|15|4|6|6|3|1|3|1|0|0||1|1|1|1|0|1|16977|3389|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|4153|Centro Universitário Joaquim Nabuco de Recife|UNINABUCO RECIFE|1847|SER EDUCACIONAL S.A.|4|2|2|26|2611606|1|45|0|0|0|0|7|8|5|6|6|4|4|4|1|0|1||1|1|0|0|1|0|9564|5237|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|4118|Centro Universitário Joaquim Nabuco de Paulista|UNINABUCO PAULISTA|1847|SER EDUCACIONAL S.A.|4|2|2|26|2610707|0|65|0|0|2|3|11|8|15|9|7|6|2|1|1|0|1||1|0|0|1|0|0|16977|3389|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|2885|Faculdade Univeritas Universus Veritas de Belo Horizonte - Veritas BH||1847|SER EDUCACIONAL S.A.|5|3|3|31|3106200|1|15|0|0|0|1|3|5|4|1|0|0|0|0|0|1|1||1|1|1|1|0|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|2835|CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU|UNINASSAU|1847|SER EDUCACIONAL S.A.|4|2|2|26|2611606|1|208|0|0|1|6|31|22|63|50|12|5|9|5|2|2|0||1|1|0|1|0|0|16977|3389|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|19844|FACULDADE UNINASSAU SOBRAL||1847|SER EDUCACIONAL S.A.|4|3|2|23|2312908|0|20|0|0|0|0|4|5|3|4|2|1|1|0|0|0|1||1|1|1|1|0|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|19335|FACULDADE UNIVERITAS UNIVERSUS VERITAS ANÁPOLIS|VERITAS ANÁPOLIS|1847|SER EDUCACIONAL S.A.|4|3|5|52|5201108|0|10|0|0|0|0|2|3|1|1|1|1|1|0|0|0|1||1|1|1|1|0|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|19329|FACULDADE UNINABUCO JOÃO PESSOA||1847|SER EDUCACIONAL S.A.|4|3|2|25|2507507|1|20|0|0|0|0|4|5|3|4|2|1|1|0|0|0|1||1|1|1|1|0|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|18671|FACULDADE DA AMAZÔNIA DE PORTO VELHO||1847|SER EDUCACIONAL S.A.|4|3|1|11|1100205|1|14|0|0|0|0|3|0|6|5|0|0|0|0|0|0|1||1|1|1|1|0|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|18652|FACULDADE UNINASSAU JUAZEIRO DO NORTE||1847|SER EDUCACIONAL S.A.|4|3|2|23|2307304|0|11|0|0|0|0|2|3|1|1|2|1|1|0|0|0|1||1|1|1|1|0|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|18649|FACULDADE UNINASSAU MOSSORÓ||1847|SER EDUCACIONAL S.A.|4|3|2|24|2408003|0|11|0|0|0|0|2|3|1|1|2|1|1|0|0|0|1||1|1|1|1|0|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|18653|Faculdade Uninassau Garanhuns|Nassau Garanhuns|1847|SER EDUCACIONAL S.A.|4|3|2|26|2606002|0|20|0|0|0|0|4|5|3|4|2|1|1|0|0|0|1||1|1|1|1|1|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|18647|FACULDADE DA AMAZÔNIA DE MARABÁ||1847|SER EDUCACIONAL S.A.|4|3|1|15|1504208|0|8|0|0|0|0|3|0|4|1|0|0|0|0|0|0|1||1|1|1|1|0|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|18643|FACULDADE UNINASSAU MARACANAÚ||1847|SER EDUCACIONAL S.A.|4|3|2|23|2307650|0|12|0|0|0|0|4|3|2|1|1|0|0|1|0|0|0||1|0|0|1|0|0|18655|6502|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|18211|FACULDADE UNINASSAU CABO||1847|SER EDUCACIONAL S.A.|4|3|2|26|2602902|0|23|0|0|0|1|8|5|8|0|0|0|1|0|0|0|1||1|1|1|1|0|1|9863|5236|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|18648|Faculdade Uninassau Arapiraca||1847|SER EDUCACIONAL S.A.|4|3|2|27|2700300|0|10|0|0|2|0|1|3|2|1|0|1|0|0|0|0|1||1|1|1|1|0|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|18075|FACULDADE UNINASSAU JABOATÃO DOS GUARARAPES||1847|SER EDUCACIONAL S.A.|4|3|2|26|2607901|0|13|0|0|0|0|1|3|2|2|2|1|0|1|1|0|0||1|1|1|1|0|1|16977|3389|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|18651|Unama Faculdade da Amazônia de Boa Vista|UNAMA|1847|SER EDUCACIONAL S.A.|4|3|1|14|1400100|1|14|0|0|0|0|3|4|5|0|1|1|0|0|0|0|1||1|1|1|1|0|1|3000|1786|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|17816|FACULDADE UNINASSAU FEIRA DE SANTANA||1847|SER EDUCACIONAL S.A.|4|3|2|29|2910800|0|22|0|0|0|0|4|5|5|3|2|1|2|0|0|0|1||1|1|1|1|0|1|9863|5236|1|471357148.35|0.00|5274022.11|88164817.62|51922889.48|91852855.67|38859211.22|10597666.61|0.00|199811008.28
2018|2836|FACULDADE SUL DA AMÉRICA|SULDAMÉRICA|1848|FACULDADE E COLEGIO SUL D''AMERICA LTDA - EPP|4|3|5|52|5201405|0|10|0|0|0|0|1|1|3|1|1|1|1|1|0|0|0||0|1|1|1|1|0|0|0|1|476400|44800.00|55000.00|313712.39|87907.24|60242.94|38400.00|27000.00|4200.00|23760.00
2018|2843|FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA|FCMS/JF|1852|SUPREMA-SOCIEDADE UNIVERSITARIA PARA O ENSINO MEDICO ASSISTENCIAL LTDA|4|3|3|31|3136702|0|155|4|14|8|11|29|20|36|5|18|8|1|1|0|0|0||1|1|1|1|1|1|3|0|1|63827149.53|0.00|11153421.18|17710027.23|3658665.46|8448482.90|19701992.82|1300051.61|135653.66|1594484.37
2018|22121|Faculdade de Ciências Médicas de Três Rios|FCM/TR|1852|SUPREMA-SOCIEDADE UNIVERSITARIA PARA O ENSINO MEDICO ASSISTENCIAL LTDA|4|3|3|33|3306008|0|16|0|5|0|1|0|4|6|0|0|0|0|0|0|0|0||1|0|1|1|1|1|5|0|1|2305302.29|0.00|4.57|117875.36|94599.68|65475.25|724704.92|14456555.38|0.00|241869.10
2018|2845|FACULDADE REINALDO RAMOS|FARR|1854|CENTRO DE EDUCACAO SUPERIOR REINALDO RAMOS S/C LTDA - CESREI - ME|4|3|2|25|2504009|0|36|0|0|6|5|13|3|4|2|3|0|0|0|0|0|1||1|1|1|1|1|1|45|147|2|6554693.04|0.00|0.00|1688410.10|491041.44|742786.93|456127.27|1247820.59|558346.56|39746.31
2018|2849|ESCOLA SUPERIOR DOM HELDER CÂMARA|ESDHC|1856|FUNDACAO MOVIMENTO DIREITO E CIDADANIA - FUNDACAO MDC|5|3|3|31|3106200|1|390|5|6|3|3|22|21|79|68|4|6|24|69|23|57|0||1|1|0|1|1|1|1457|7812|2|46248742.71|54650.24|2190544.28|8125188.22|10089279.17|8794500.26|11634122.15|3944355.70|3425118.48|6187173.25
2018|2855|FACULDADE SÃO FRANCISCO DE ASSIS|UNIFIN|1861|UNIAO DAS FACULDADES INTEGRADAS DE NEGOCIOS LTDA.|4|3|4|43|4314902|1|18|0|0|1|1|7|2|2|3|1|0|0|1|0|0|0||0|1|0|1|1|0|0|479|1|8758531.53|0.00|0.00|2501222.27|383452.17|1108248.48|1692375.43|93510.38|80674.69|28324.67
2018|2859|FACULDADE DE BELÉM|FABEL|1865|UNEMPE - UNIAO EMPRESARIAL EDUCACIONAL LTDA|4|3|1|15|1501402|1|27|0|0|0|4|6|3|6|2|4|1|1|0|0|0|1||0|0|1|1|1|0|8020|60|2|5347501.88|0.00|100339.14|1725507.27|796410.59|865962.22|607092.67|0.00|0.00|782885.35
2018|2870|FACULDADE SERRA DO CARMO|FASEC|1870|SOCIEDADE DE ENSINO SERRA DO CARMO LTDA|4|3|1|17|1721000|1|17|0|0|0|0|2|5|4|0|2|3|0|1|0|0|0||1|0|1|1|1|1|42|9943|2|6779172.44|0.00|1800562.32|1378491.97|433306.93|919861.06|3960727.11|0.00|88673.57|34581.57
2018|2886|FACULDADE ZUMBI DOS PALMARES|FAZP|1875|INSTITUTO AFROBRASILEIRO DE ENSINO SUPERIOR|5|3|3|35|3550308|1|50|1|1|4|1|23|11|5|2|0|0|1|1|0|0|0||0|1|1|1|1|1|0|0|1|3920009.36|0.00|0.00|1392635.13|1959535.24|1181091.43|1004000.39|50000.00|58313.19|1464000.12
2018|2895|FACULDADE DE EDUCAÇÃO E TECNOLOGIA DA REGIÃO MISSIONEIRA|FETREMIS|1878|HB GENDATA AGENCIA DE CURSOS LTDA - ME|4|3|4|43|4319307|0|6|0|0|0|0|1|0|4|0|0|0|1|0|0|0|0||0|0|0|1|1|1|0|0|1|400000|0.00|0.00|160000.00|100000.00|15000.00|8000.00|0.00|0.00|17000.00
2018|2896|FACULDADE SATC|FASATC|1879|ASSOCIACAO BENEFICENTE DA INDUSTRIA CARBONIFERA DE SANTA CATARINA (SATC)|5|3|4|42|4204608|0|75|0|0|0|0|9|3|12|13|21|7|5|3|1|1|1||0|1|1|1|0|1|88|5133|2|14028600.49|0.00|9120840.15|7661309.86|5969816.28|1799114.93|4841039.12|2921900.13|945083.03|0.00
2018|2903|FACULDADE CONCÓRDIA|FACC|1881|SOCIEDADE EDUCACIONAL CONCORDIA LTDA|4|3|4|42|4204301|0|12|0|0|0|1|1|1|1|0|7|0|0|1|0|0|0||1|0|0|1|1|1|422|0|2|3473655.92|0.00|2275856.50|2114699.13|804506.25|960241.13|1142933.63|146169.70|155124.62|0.00
2018|3992|FACULDADE JK - PLANO PILOTO|-|1882|IDEA - BRASILIA - INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL AVANCADO LTDA|4|3|5|53|5300108|1|18|0|0|0|0|7|8|2|1|0|0|0|0|0|0|0||0|0|1|0|0|0|1000|1000|2|808545.83|0.00|0.00|94964.52|100496.64|115322.08|282991.04|28299.10|9702.55|137452.79
2018|2904|FACULDADE JK - GUARÁ|ESAMC BRASÍLIA|1882|IDEA - BRASILIA - INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL AVANCADO LTDA|4|3|5|53|5300108|1|19|0|0|0|0|7|8|2|1|0|0|0|0|0|1|0||0|0|1|0|0|0|0|0|2|808545.83|0.00|0.00|94964.52|100496.64|115322.08|282991.04|28299.10|9702.55|137452.79
2018|2910|FACULDADE VERDE NORTE|FAVENORTE|1887|SOCIEDADE EDUCACIONAL VERDE NORTE LTDA  - ME|4|3|3|31|3141009|0|46|1|6|3|0|3|5|2|3|14|6|1|2|0|0|0||1|1|1|1|1|1|147|0|1|3001026.77|0.00|158100.00|956225.96|409811.10|385075.20|1216369.15|0.00|0.00|122759.07
2018|2915|FACULDADE CIDADE DE PATOS DE MINAS|FPM|1891|ASSOCIACAO EDUCACIONAL DE PATOS DE MINAS - AEPM|5|3|3|31|3148004|0|150|17|14|4|2|38|10|16|12|6|5|8|11|5|2|0||0|1|1|1|0|1|457|9000|1|23888958.31|0.00|0.00|7975072.16|3190103.26|4838170.57|6503725.96|0.00|0.00|116378.12
2018|2918|FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA REUNIDA|FESAR|1893|SOCIEDADE DE EDUCACAO, CULTURA E TECNOLOGIA DA AMAZONIA S/A|4|3|1|15|1506138|0|65|3|7|1|2|25|12|9|3|3|0|0|0|0|0|0||1|1|0|1|1|0|780|21276|1|14713796.66|0.00|244440.57|3383742.80|1341053.22|1715693.18|6600632.69|0.00|0.00|0.00
2018|2922|INSTITUTO SUPERIOR DE EDUCAÇÃO DE BARRETOS|ISEB|1896|CEIB-CENTRO DE EDUCACAO E IDIOMAS DE BARRETOS LTDA. - EPP|4|3|3|35|3505500|0|7|0|0|0|0|1|0|1|0|3|2|0|0|0|0|1||0|1|1|0|1|1|25|100|2|431580|12000.00|0.00|97600.00|180400.00|19520.00|106800.00|5000.00|2500.00|51080.00
2018|2613|Faculdade Meta|FAMETA|1897|UNIAO EDUCACIONAL META LTDA - ME|4|3|1|12|1200401|1|110|4|1|1|2|20|14|17|9|19|11|3|6|1|2|1||1|1|1|1|1|1|518|137000|1|50204803.46|622086.36|5082688.90|7791161.00|1958936.00|2907107.00|9351530.00|2271578.00|0.00|74923.04
2018|2935|FACULDADE DE TALENTOS HUMANOS|FACTHUS|1904|INSTITUTO EDUCACIONAL GUILHERME DORCA S/S LTDA|4|3|3|31|3170107|0|48|0|0|0|0|8|1|18|3|9|5|1|0|1|2|0||1|0|1|1|1|1|582|15112|2|15118790|0.00|0.00|4234403.10|1781292.07|4283668.43|2461766.49|441895.45|1004929.05|1148534.41
2018|2949|FACULDADE DO BAIXO PARNAÍBA|FAP|1912|CENTRO REGIONAL DE ENSINO SUPERIOR ARNO KREUTZ LTDA - EPP|4|3|2|21|2103208|0|35|0|0|0|0|1|0|14|3|6|0|5|4|1|1|1||1|1|1|1|1|1|176|0|1|908770.43|0.00|897208.02|338291.03|298625.32|54807.63|492700.00|52500.00|18500.00|25700.00
2018|2950|Centro Universitário FADERGS|FADERGS|1913|FADERGS - FACULDADE DE DESENVOLVIMENTO DO RIO GRANDE DO SUL LTDA.|4|2|4|43|4314902|1|168|0|1|0|0|14|10|14|8|1|1|57|44|12|6|0||1|0|1|1|0|1|2250|11484|1|66407656.49|0.00|761712.45|12086087.73|3941002.43|5245737.53|17387325.01|3004312.00|3842326.00|11528591.95
2018|2961|FACULDADE DO PANTANAL MATOGROSSENSE|FAPAN|1920|CENTRO DE EDUCACAO DO PANTANAL LTDA - EPP|4|3|5|51|5102504|0|48|0|0|2|0|8|7|5|2|6|7|6|5|0|0|1||1|1|1|1|1|1|512|137000|1|23919673|0.00|121533.86|4222066.00|887532.03|1462996.00|6868805.00|3672198.00|0.00|11413.10
2018|2964|FACULDADE PROJEÇÃO DO GUARÁ||1921|UNESBA - UNIAO DE ENSINO SUPERIOR DE BRASILIA S.S. LTDA.|5|3|5|53|5300108|1|125|0|0|0|1|10|10|26|31|1|3|16|17|6|4|0||1|1|1|1|0|1|243|8530|2|5176595.55|0.00|705489.98|1199213.88|918134.07|845495.60|1859555.68|59632.68|0.00|427088.36
2018|2971|FACULDADE BARRETOS|FB|1924|CENTRO UNIFICADO DE EDUCACAO BARRETOS LTDA|4|3|3|35|3505500|0|42|0|1|0|0|6|9|6|7|4|1|5|2|0|1|1||1|1|1|1|1|0|76|8000|2|8603961.41|0.00|18419.41|3344445.38|1306787.34|1535268.54|248767.39|0.00|10800.00|1835978.98
2018|3004|INSTITUTO DE ENSINO SUPERIOR SANTA CECÍLIA|IESC|1945|INSTITUTO SUPERIOR DE ENSINO STA. CECILIA LTDA - EPP|4|3|2|27|2700300|0|8|0|0|0|0|1|0|0|1|4|0|0|1|0|1|0||0|0|1|1|1|1|0|0|2|948655.88|0.00|0.00|256276.55|341162.45|102161.01|98544.10|9982.58|0.00|1548.00
2018|3008|FACULDADE DO INSTITUTO NACIONAL DE PÓS-GRADUAÇÃO DE SÃO JOSÉ DOS CAMPOS|FACULDADE INPG - SJC|1947|INPG - INSTITUTO NACIONAL DE POS-GRADUACAO LTDA|4|3|3|35|3549904|0|12|0|1|0|0|4|3|1|1|2|0|0|0|0|0|0||0|0|0|0|0|0|0|0|2|892142.53|0.00|0.00|409127.49|138352.29|0.00|312721.50|0.00|9607.76|12507.03
2018|3012|FAJOPA - FACULDADE JOÃO PAULO II|FAJOPA|1950|ASSOCIACAO CULTURAL E EDUCACIONAL INTERDIOCESANA|5|3|3|35|3529005|0|10|0|0|0|0|2|1|4|1|1|0|0|1|0|0|0||0|1|1|1|1|1|0|0|2|2514702.18|85235.35|41382.20|998296.34|426633.30|631816.82|415665.56|80944.92|35949.44|21417.54
2018|3020|FACULDADE SANTA RITA DE CÁSSIA|IFASC|1955|DINAMICA ORGANIZACAO PROJETOS E CONSULTORIA LTDA - ME|4|3|5|52|5211503|0|21|0|0|0|0|5|0|4|0|8|0|4|0|0|0|0||0|0|0|1|1|1|38|7359|2|1119281.13|0.00|0.00|209330.37|65607.34|73913.42|15121.32|0.00|9049.19|27502.32
2018|3029|FACULDADE DA AMAZÔNIA|FAAM|1963|J. COUTINHO SOCIEDADE CIVIL LTDA  - ME|4|3|1|15|1500800|0|30|0|1|2|3|5|5|5|3|4|2|0|0|0|0|0||1|1|1|1|1|0|0|0|2|1863494.71|0.00|0.00|476123.55|388588.87|400169.22|1778153.01|62774.16|0.00|0.00
